"","date","brand","hits","is_sup_week","is_sup_year"
"1","2004-01-04","Toyota",82,FALSE,TRUE
"2","2004-01-11","Toyota",84,FALSE,TRUE
"3","2004-01-18","Toyota",88,FALSE,TRUE
"4","2004-01-25","Toyota",81,FALSE,TRUE
"5","2004-02-01","Toyota",75,TRUE,TRUE
"6","2004-02-08","Toyota",74,FALSE,TRUE
"7","2004-02-15","Toyota",85,FALSE,TRUE
"8","2004-02-22","Toyota",85,FALSE,TRUE
"9","2004-02-29","Toyota",84,FALSE,TRUE
"10","2004-03-07","Toyota",94,FALSE,TRUE
"11","2004-03-14","Toyota",87,FALSE,TRUE
"12","2004-03-21","Toyota",95,FALSE,TRUE
"13","2004-03-28","Toyota",87,FALSE,TRUE
"14","2004-04-04","Toyota",87,FALSE,TRUE
"15","2004-04-11","Toyota",80,FALSE,TRUE
"16","2004-04-18","Toyota",85,FALSE,TRUE
"17","2004-04-25","Toyota",84,FALSE,TRUE
"18","2004-05-02","Toyota",88,FALSE,TRUE
"19","2004-05-09","Toyota",87,FALSE,TRUE
"20","2004-05-16","Toyota",95,FALSE,TRUE
"21","2004-05-23","Toyota",95,FALSE,TRUE
"22","2004-05-30","Toyota",89,FALSE,TRUE
"23","2004-06-06","Toyota",91,FALSE,TRUE
"24","2004-06-13","Toyota",97,FALSE,TRUE
"25","2004-06-20","Toyota",99,FALSE,TRUE
"26","2004-06-27","Toyota",95,FALSE,TRUE
"27","2004-07-04","Toyota",87,FALSE,TRUE
"28","2004-07-11","Toyota",94,FALSE,TRUE
"29","2004-07-18","Toyota",94,FALSE,TRUE
"30","2004-07-25","Toyota",91,FALSE,TRUE
"31","2004-08-01","Toyota",94,FALSE,TRUE
"32","2004-08-08","Toyota",91,FALSE,TRUE
"33","2004-08-15","Toyota",89,FALSE,TRUE
"34","2004-08-22","Toyota",91,FALSE,TRUE
"35","2004-08-29","Toyota",88,FALSE,TRUE
"36","2004-09-05","Toyota",85,FALSE,TRUE
"37","2004-09-12","Toyota",81,FALSE,TRUE
"38","2004-09-19","Toyota",86,FALSE,TRUE
"39","2004-09-26","Toyota",82,FALSE,TRUE
"40","2004-10-03","Toyota",81,FALSE,TRUE
"41","2004-10-10","Toyota",80,FALSE,TRUE
"42","2004-10-17","Toyota",83,FALSE,TRUE
"43","2004-10-24","Toyota",77,FALSE,TRUE
"44","2004-10-31","Toyota",71,FALSE,TRUE
"45","2004-11-07","Toyota",80,FALSE,TRUE
"46","2004-11-14","Toyota",75,FALSE,TRUE
"47","2004-11-21","Toyota",82,FALSE,TRUE
"48","2004-11-28","Toyota",76,FALSE,TRUE
"49","2004-12-05","Toyota",66,FALSE,TRUE
"50","2004-12-12","Toyota",76,FALSE,TRUE
"51","2004-12-19","Toyota",82,FALSE,TRUE
"52","2004-12-26","Toyota",100,FALSE,TRUE
"53","2005-01-02","Toyota",65,FALSE,FALSE
"54","2005-01-09","Toyota",71,FALSE,FALSE
"55","2005-01-16","Toyota",71,FALSE,FALSE
"56","2005-01-23","Toyota",68,FALSE,FALSE
"57","2005-01-30","Toyota",68,FALSE,FALSE
"58","2005-02-06","Toyota",69,FALSE,FALSE
"59","2005-02-13","Toyota",74,FALSE,FALSE
"60","2005-02-20","Toyota",71,FALSE,FALSE
"61","2005-02-27","Toyota",68,FALSE,FALSE
"62","2005-03-06","Toyota",74,FALSE,FALSE
"63","2005-03-13","Toyota",74,FALSE,FALSE
"64","2005-03-20","Toyota",78,FALSE,FALSE
"65","2005-03-27","Toyota",72,FALSE,FALSE
"66","2005-04-03","Toyota",76,FALSE,FALSE
"67","2005-04-10","Toyota",76,FALSE,FALSE
"68","2005-04-17","Toyota",73,FALSE,FALSE
"69","2005-04-24","Toyota",74,FALSE,FALSE
"70","2005-05-01","Toyota",69,FALSE,FALSE
"71","2005-05-08","Toyota",74,FALSE,FALSE
"72","2005-05-15","Toyota",82,FALSE,FALSE
"73","2005-05-22","Toyota",72,FALSE,FALSE
"74","2005-05-29","Toyota",78,FALSE,FALSE
"75","2005-06-05","Toyota",74,FALSE,FALSE
"76","2005-06-12","Toyota",78,FALSE,FALSE
"77","2005-06-19","Toyota",78,FALSE,FALSE
"78","2005-06-26","Toyota",78,FALSE,FALSE
"79","2005-07-03","Toyota",79,FALSE,FALSE
"80","2005-07-10","Toyota",100,FALSE,FALSE
"81","2005-07-17","Toyota",86,FALSE,FALSE
"82","2005-07-24","Toyota",96,FALSE,FALSE
"83","2005-07-31","Toyota",89,FALSE,FALSE
"84","2005-08-07","Toyota",82,FALSE,FALSE
"85","2005-08-14","Toyota",94,FALSE,FALSE
"86","2005-08-21","Toyota",96,FALSE,FALSE
"87","2005-08-28","Toyota",92,FALSE,FALSE
"88","2005-09-04","Toyota",94,FALSE,FALSE
"89","2005-09-11","Toyota",75,FALSE,FALSE
"90","2005-09-18","Toyota",72,FALSE,FALSE
"91","2005-09-25","Toyota",68,FALSE,FALSE
"92","2005-10-02","Toyota",64,FALSE,FALSE
"93","2005-10-09","Toyota",67,FALSE,FALSE
"94","2005-10-16","Toyota",66,FALSE,FALSE
"95","2005-10-23","Toyota",65,FALSE,FALSE
"96","2005-10-30","Toyota",69,FALSE,FALSE
"97","2005-11-06","Toyota",68,FALSE,FALSE
"98","2005-11-13","Toyota",64,FALSE,FALSE
"99","2005-11-20","Toyota",67,FALSE,FALSE
"100","2005-11-27","Toyota",58,FALSE,FALSE
"101","2005-12-04","Toyota",60,FALSE,FALSE
"102","2005-12-11","Toyota",59,FALSE,FALSE
"103","2005-12-18","Toyota",65,FALSE,FALSE
"104","2005-12-25","Toyota",79,FALSE,FALSE
"105","2006-01-01","Toyota",58,FALSE,FALSE
"106","2006-01-08","Toyota",77,FALSE,FALSE
"107","2006-01-15","Toyota",69,FALSE,FALSE
"108","2006-01-22","Toyota",69,FALSE,FALSE
"109","2006-01-29","Toyota",68,FALSE,FALSE
"110","2006-02-05","Toyota",76,FALSE,FALSE
"111","2006-02-12","Toyota",67,FALSE,FALSE
"112","2006-02-19","Toyota",69,FALSE,FALSE
"113","2006-02-26","Toyota",71,FALSE,FALSE
"114","2006-03-05","Toyota",69,FALSE,FALSE
"115","2006-03-12","Toyota",72,FALSE,FALSE
"116","2006-03-19","Toyota",73,FALSE,FALSE
"117","2006-03-26","Toyota",73,FALSE,FALSE
"118","2006-04-02","Toyota",82,FALSE,FALSE
"119","2006-04-09","Toyota",81,FALSE,FALSE
"120","2006-04-16","Toyota",88,FALSE,FALSE
"121","2006-04-23","Toyota",100,FALSE,FALSE
"122","2006-04-30","Toyota",88,FALSE,FALSE
"123","2006-05-07","Toyota",93,FALSE,FALSE
"124","2006-05-14","Toyota",90,FALSE,FALSE
"125","2006-05-21","Toyota",85,FALSE,FALSE
"126","2006-05-28","Toyota",90,FALSE,FALSE
"127","2006-06-04","Toyota",80,FALSE,FALSE
"128","2006-06-11","Toyota",75,FALSE,FALSE
"129","2006-06-18","Toyota",82,FALSE,FALSE
"130","2006-06-25","Toyota",82,FALSE,FALSE
"131","2006-07-02","Toyota",84,FALSE,FALSE
"132","2006-07-09","Toyota",80,FALSE,FALSE
"133","2006-07-16","Toyota",91,FALSE,FALSE
"134","2006-07-23","Toyota",92,FALSE,FALSE
"135","2006-07-30","Toyota",86,FALSE,FALSE
"136","2006-08-06","Toyota",89,FALSE,FALSE
"137","2006-08-13","Toyota",86,FALSE,FALSE
"138","2006-08-20","Toyota",83,FALSE,FALSE
"139","2006-08-27","Toyota",77,FALSE,FALSE
"140","2006-09-03","Toyota",76,FALSE,FALSE
"141","2006-09-10","Toyota",71,FALSE,FALSE
"142","2006-09-17","Toyota",67,FALSE,FALSE
"143","2006-09-24","Toyota",68,FALSE,FALSE
"144","2006-10-01","Toyota",64,FALSE,FALSE
"145","2006-10-08","Toyota",64,FALSE,FALSE
"146","2006-10-15","Toyota",70,FALSE,FALSE
"147","2006-10-22","Toyota",67,FALSE,FALSE
"148","2006-10-29","Toyota",67,FALSE,FALSE
"149","2006-11-05","Toyota",63,FALSE,FALSE
"150","2006-11-12","Toyota",63,FALSE,FALSE
"151","2006-11-19","Toyota",72,FALSE,FALSE
"152","2006-11-26","Toyota",61,FALSE,FALSE
"153","2006-12-03","Toyota",61,FALSE,FALSE
"154","2006-12-10","Toyota",60,FALSE,FALSE
"155","2006-12-17","Toyota",63,FALSE,FALSE
"156","2006-12-24","Toyota",68,FALSE,FALSE
"157","2006-12-31","Toyota",73,FALSE,FALSE
"158","2007-01-07","Toyota",73,FALSE,TRUE
"159","2007-01-14","Toyota",75,FALSE,TRUE
"160","2007-01-21","Toyota",73,FALSE,TRUE
"161","2007-01-28","Toyota",69,FALSE,TRUE
"162","2007-02-04","Toyota",81,TRUE,TRUE
"163","2007-02-11","Toyota",83,FALSE,TRUE
"164","2007-02-18","Toyota",82,FALSE,TRUE
"165","2007-02-25","Toyota",81,FALSE,TRUE
"166","2007-03-04","Toyota",79,FALSE,TRUE
"167","2007-03-11","Toyota",77,FALSE,TRUE
"168","2007-03-18","Toyota",74,FALSE,TRUE
"169","2007-03-25","Toyota",81,FALSE,TRUE
"170","2007-04-01","Toyota",75,FALSE,TRUE
"171","2007-04-08","Toyota",78,FALSE,TRUE
"172","2007-04-15","Toyota",73,FALSE,TRUE
"173","2007-04-22","Toyota",87,FALSE,TRUE
"174","2007-04-29","Toyota",85,FALSE,TRUE
"175","2007-05-06","Toyota",87,FALSE,TRUE
"176","2007-05-13","Toyota",92,FALSE,TRUE
"177","2007-05-20","Toyota",100,FALSE,TRUE
"178","2007-05-27","Toyota",89,FALSE,TRUE
"179","2007-06-03","Toyota",88,FALSE,TRUE
"180","2007-06-10","Toyota",88,FALSE,TRUE
"181","2007-06-17","Toyota",88,FALSE,TRUE
"182","2007-06-24","Toyota",88,FALSE,TRUE
"183","2007-07-01","Toyota",90,FALSE,TRUE
"184","2007-07-08","Toyota",89,FALSE,TRUE
"185","2007-07-15","Toyota",90,FALSE,TRUE
"186","2007-07-22","Toyota",87,FALSE,TRUE
"187","2007-07-29","Toyota",92,FALSE,TRUE
"188","2007-08-05","Toyota",91,FALSE,TRUE
"189","2007-08-12","Toyota",85,FALSE,TRUE
"190","2007-08-19","Toyota",89,FALSE,TRUE
"191","2007-08-26","Toyota",86,FALSE,TRUE
"192","2007-09-02","Toyota",81,FALSE,TRUE
"193","2007-09-09","Toyota",77,FALSE,TRUE
"194","2007-09-16","Toyota",76,FALSE,TRUE
"195","2007-09-23","Toyota",77,FALSE,TRUE
"196","2007-09-30","Toyota",75,FALSE,TRUE
"197","2007-10-07","Toyota",78,FALSE,TRUE
"198","2007-10-14","Toyota",80,FALSE,TRUE
"199","2007-10-21","Toyota",73,FALSE,TRUE
"200","2007-10-28","Toyota",76,FALSE,TRUE
"201","2007-11-04","Toyota",76,FALSE,TRUE
"202","2007-11-11","Toyota",78,FALSE,TRUE
"203","2007-11-18","Toyota",72,FALSE,TRUE
"204","2007-11-25","Toyota",70,FALSE,TRUE
"205","2007-12-02","Toyota",66,FALSE,TRUE
"206","2007-12-09","Toyota",62,FALSE,TRUE
"207","2007-12-16","Toyota",63,FALSE,TRUE
"208","2007-12-23","Toyota",76,FALSE,TRUE
"209","2007-12-30","Toyota",79,FALSE,TRUE
"210","2008-01-06","Toyota",77,FALSE,FALSE
"211","2008-01-13","Toyota",81,FALSE,FALSE
"212","2008-01-20","Toyota",76,FALSE,FALSE
"213","2008-01-27","Toyota",77,FALSE,FALSE
"214","2008-02-03","Toyota",78,FALSE,FALSE
"215","2008-02-10","Toyota",75,FALSE,FALSE
"216","2008-02-17","Toyota",81,FALSE,FALSE
"217","2008-02-24","Toyota",80,FALSE,FALSE
"218","2008-03-02","Toyota",83,FALSE,FALSE
"219","2008-03-09","Toyota",87,FALSE,FALSE
"220","2008-03-16","Toyota",85,FALSE,FALSE
"221","2008-03-23","Toyota",87,FALSE,FALSE
"222","2008-03-30","Toyota",83,FALSE,FALSE
"223","2008-04-06","Toyota",85,FALSE,FALSE
"224","2008-04-13","Toyota",86,FALSE,FALSE
"225","2008-04-20","Toyota",100,FALSE,FALSE
"226","2008-04-27","Toyota",92,FALSE,FALSE
"227","2008-05-04","Toyota",92,FALSE,FALSE
"228","2008-05-11","Toyota",91,FALSE,FALSE
"229","2008-05-18","Toyota",100,FALSE,FALSE
"230","2008-05-25","Toyota",97,FALSE,FALSE
"231","2008-06-01","Toyota",90,FALSE,FALSE
"232","2008-06-08","Toyota",94,FALSE,FALSE
"233","2008-06-15","Toyota",95,FALSE,FALSE
"234","2008-06-22","Toyota",90,FALSE,FALSE
"235","2008-06-29","Toyota",92,FALSE,FALSE
"236","2008-07-06","Toyota",93,FALSE,FALSE
"237","2008-07-13","Toyota",84,FALSE,FALSE
"238","2008-07-20","Toyota",82,FALSE,FALSE
"239","2008-07-27","Toyota",83,FALSE,FALSE
"240","2008-08-03","Toyota",79,FALSE,FALSE
"241","2008-08-10","Toyota",76,FALSE,FALSE
"242","2008-08-17","Toyota",73,FALSE,FALSE
"243","2008-08-24","Toyota",74,FALSE,FALSE
"244","2008-08-31","Toyota",69,FALSE,FALSE
"245","2008-09-07","Toyota",63,FALSE,FALSE
"246","2008-09-14","Toyota",64,FALSE,FALSE
"247","2008-09-21","Toyota",64,FALSE,FALSE
"248","2008-09-28","Toyota",65,FALSE,FALSE
"249","2008-10-05","Toyota",63,FALSE,FALSE
"250","2008-10-12","Toyota",64,FALSE,FALSE
"251","2008-10-19","Toyota",64,FALSE,FALSE
"252","2008-10-26","Toyota",59,FALSE,FALSE
"253","2008-11-02","Toyota",60,FALSE,FALSE
"254","2008-11-09","Toyota",64,FALSE,FALSE
"255","2008-11-16","Toyota",63,FALSE,FALSE
"256","2008-11-23","Toyota",62,FALSE,FALSE
"257","2008-11-30","Toyota",62,FALSE,FALSE
"258","2008-12-07","Toyota",60,FALSE,FALSE
"259","2008-12-14","Toyota",59,FALSE,FALSE
"260","2008-12-21","Toyota",73,FALSE,FALSE
"261","2008-12-28","Toyota",77,FALSE,FALSE
"262","2009-01-04","Toyota",68,FALSE,FALSE
"263","2009-01-11","Toyota",71,FALSE,FALSE
"264","2009-01-18","Toyota",71,FALSE,FALSE
"265","2009-01-25","Toyota",67,FALSE,FALSE
"266","2009-02-01","Toyota",70,FALSE,FALSE
"267","2009-02-08","Toyota",68,FALSE,FALSE
"268","2009-02-15","Toyota",74,FALSE,FALSE
"269","2009-02-22","Toyota",68,FALSE,FALSE
"270","2009-03-01","Toyota",65,FALSE,FALSE
"271","2009-03-08","Toyota",67,FALSE,FALSE
"272","2009-03-15","Toyota",65,FALSE,FALSE
"273","2009-03-22","Toyota",72,FALSE,FALSE
"274","2009-03-29","Toyota",67,FALSE,FALSE
"275","2009-04-05","Toyota",68,FALSE,FALSE
"276","2009-04-12","Toyota",66,FALSE,FALSE
"277","2009-04-19","Toyota",66,FALSE,FALSE
"278","2009-04-26","Toyota",68,FALSE,FALSE
"279","2009-05-03","Toyota",65,FALSE,FALSE
"280","2009-05-10","Toyota",69,FALSE,FALSE
"281","2009-05-17","Toyota",75,FALSE,FALSE
"282","2009-05-24","Toyota",77,FALSE,FALSE
"283","2009-05-31","Toyota",73,FALSE,FALSE
"284","2009-06-07","Toyota",73,FALSE,FALSE
"285","2009-06-14","Toyota",76,FALSE,FALSE
"286","2009-06-21","Toyota",76,FALSE,FALSE
"287","2009-06-28","Toyota",73,FALSE,FALSE
"288","2009-07-05","Toyota",76,FALSE,FALSE
"289","2009-07-12","Toyota",74,FALSE,FALSE
"290","2009-07-19","Toyota",84,FALSE,FALSE
"291","2009-07-26","Toyota",100,FALSE,FALSE
"292","2009-08-02","Toyota",95,FALSE,FALSE
"293","2009-08-09","Toyota",95,FALSE,FALSE
"294","2009-08-16","Toyota",92,FALSE,FALSE
"295","2009-08-23","Toyota",80,FALSE,FALSE
"296","2009-08-30","Toyota",68,FALSE,FALSE
"297","2009-09-06","Toyota",67,FALSE,FALSE
"298","2009-09-13","Toyota",62,FALSE,FALSE
"299","2009-09-20","Toyota",66,FALSE,FALSE
"300","2009-09-27","Toyota",80,FALSE,FALSE
"301","2009-10-04","Toyota",66,FALSE,FALSE
"302","2009-10-11","Toyota",65,FALSE,FALSE
"303","2009-10-18","Toyota",65,FALSE,FALSE
"304","2009-10-25","Toyota",62,FALSE,FALSE
"305","2009-11-01","Toyota",66,FALSE,FALSE
"306","2009-11-08","Toyota",63,FALSE,FALSE
"307","2009-11-15","Toyota",64,FALSE,FALSE
"308","2009-11-22","Toyota",72,FALSE,FALSE
"309","2009-11-29","Toyota",58,FALSE,FALSE
"310","2009-12-06","Toyota",60,FALSE,FALSE
"311","2009-12-13","Toyota",61,FALSE,FALSE
"312","2009-12-20","Toyota",62,FALSE,FALSE
"313","2009-12-27","Toyota",77,FALSE,FALSE
"314","2010-01-03","Toyota",48,FALSE,FALSE
"315","2010-01-10","Toyota",47,FALSE,FALSE
"316","2010-01-17","Toyota",59,FALSE,FALSE
"317","2010-01-24","Toyota",100,FALSE,FALSE
"318","2010-01-31","Toyota",88,FALSE,FALSE
"319","2010-02-07","Toyota",65,FALSE,FALSE
"320","2010-02-14","Toyota",58,FALSE,FALSE
"321","2010-02-21","Toyota",69,FALSE,FALSE
"322","2010-02-28","Toyota",65,FALSE,FALSE
"323","2010-03-07","Toyota",69,FALSE,FALSE
"324","2010-03-14","Toyota",58,FALSE,FALSE
"325","2010-03-21","Toyota",54,FALSE,FALSE
"326","2010-03-28","Toyota",55,FALSE,FALSE
"327","2010-04-04","Toyota",52,FALSE,FALSE
"328","2010-04-11","Toyota",52,FALSE,FALSE
"329","2010-04-18","Toyota",49,FALSE,FALSE
"330","2010-04-25","Toyota",48,FALSE,FALSE
"331","2010-05-02","Toyota",50,FALSE,FALSE
"332","2010-05-09","Toyota",50,FALSE,FALSE
"333","2010-05-16","Toyota",48,FALSE,FALSE
"334","2010-05-23","Toyota",47,FALSE,FALSE
"335","2010-05-30","Toyota",49,FALSE,FALSE
"336","2010-06-06","Toyota",46,FALSE,FALSE
"337","2010-06-13","Toyota",47,FALSE,FALSE
"338","2010-06-20","Toyota",49,FALSE,FALSE
"339","2010-06-27","Toyota",51,FALSE,FALSE
"340","2010-07-04","Toyota",49,FALSE,FALSE
"341","2010-07-11","Toyota",48,FALSE,FALSE
"342","2010-07-18","Toyota",49,FALSE,FALSE
"343","2010-07-25","Toyota",51,FALSE,FALSE
"344","2010-08-01","Toyota",50,FALSE,FALSE
"345","2010-08-08","Toyota",46,FALSE,FALSE
"346","2010-08-15","Toyota",50,FALSE,FALSE
"347","2010-08-22","Toyota",50,FALSE,FALSE
"348","2010-08-29","Toyota",47,FALSE,FALSE
"349","2010-09-05","Toyota",46,FALSE,FALSE
"350","2010-09-12","Toyota",44,FALSE,FALSE
"351","2010-09-19","Toyota",47,FALSE,FALSE
"352","2010-09-26","Toyota",46,FALSE,FALSE
"353","2010-10-03","Toyota",44,FALSE,FALSE
"354","2010-10-10","Toyota",46,FALSE,FALSE
"355","2010-10-17","Toyota",49,FALSE,FALSE
"356","2010-10-24","Toyota",44,FALSE,FALSE
"357","2010-10-31","Toyota",43,FALSE,FALSE
"358","2010-11-07","Toyota",44,FALSE,FALSE
"359","2010-11-14","Toyota",43,FALSE,FALSE
"360","2010-11-21","Toyota",44,FALSE,FALSE
"361","2010-11-28","Toyota",42,FALSE,FALSE
"362","2010-12-05","Toyota",41,FALSE,FALSE
"363","2010-12-12","Toyota",43,FALSE,FALSE
"364","2010-12-19","Toyota",43,FALSE,FALSE
"365","2010-12-26","Toyota",49,FALSE,FALSE
"366","2011-01-02","Toyota",84,FALSE,FALSE
"367","2011-01-09","Toyota",76,FALSE,FALSE
"368","2011-01-16","Toyota",80,FALSE,FALSE
"369","2011-01-23","Toyota",89,FALSE,FALSE
"370","2011-01-30","Toyota",78,FALSE,FALSE
"371","2011-02-06","Toyota",80,FALSE,FALSE
"372","2011-02-13","Toyota",85,FALSE,FALSE
"373","2011-02-20","Toyota",100,FALSE,FALSE
"374","2011-02-27","Toyota",87,FALSE,FALSE
"375","2011-03-06","Toyota",89,FALSE,FALSE
"376","2011-03-13","Toyota",87,FALSE,FALSE
"377","2011-03-20","Toyota",88,FALSE,FALSE
"378","2011-03-27","Toyota",84,FALSE,FALSE
"379","2011-04-03","Toyota",81,FALSE,FALSE
"380","2011-04-10","Toyota",84,FALSE,FALSE
"381","2011-04-17","Toyota",89,FALSE,FALSE
"382","2011-04-24","Toyota",82,FALSE,FALSE
"383","2011-05-01","Toyota",76,FALSE,FALSE
"384","2011-05-08","Toyota",80,FALSE,FALSE
"385","2011-05-15","Toyota",80,FALSE,FALSE
"386","2011-05-22","Toyota",77,FALSE,FALSE
"387","2011-05-29","Toyota",80,FALSE,FALSE
"388","2011-06-05","Toyota",77,FALSE,FALSE
"389","2011-06-12","Toyota",80,FALSE,FALSE
"390","2011-06-19","Toyota",82,FALSE,FALSE
"391","2011-06-26","Toyota",84,FALSE,FALSE
"392","2011-07-03","Toyota",86,FALSE,FALSE
"393","2011-07-10","Toyota",81,FALSE,FALSE
"394","2011-07-17","Toyota",87,FALSE,FALSE
"395","2011-07-24","Toyota",89,FALSE,FALSE
"396","2011-07-31","Toyota",87,FALSE,FALSE
"397","2011-08-07","Toyota",83,FALSE,FALSE
"398","2011-08-14","Toyota",86,FALSE,FALSE
"399","2011-08-21","Toyota",86,FALSE,FALSE
"400","2011-08-28","Toyota",82,FALSE,FALSE
"401","2011-09-04","Toyota",84,FALSE,FALSE
"402","2011-09-11","Toyota",85,FALSE,FALSE
"403","2011-09-18","Toyota",84,FALSE,FALSE
"404","2011-09-25","Toyota",85,FALSE,FALSE
"405","2011-10-02","Toyota",80,FALSE,FALSE
"406","2011-10-09","Toyota",79,FALSE,FALSE
"407","2011-10-16","Toyota",82,FALSE,FALSE
"408","2011-10-23","Toyota",81,FALSE,FALSE
"409","2011-10-30","Toyota",80,FALSE,FALSE
"410","2011-11-06","Toyota",81,FALSE,FALSE
"411","2011-11-13","Toyota",80,FALSE,FALSE
"412","2011-11-20","Toyota",79,FALSE,FALSE
"413","2011-11-27","Toyota",76,FALSE,FALSE
"414","2011-12-04","Toyota",74,FALSE,FALSE
"415","2011-12-11","Toyota",74,FALSE,FALSE
"416","2011-12-18","Toyota",69,FALSE,FALSE
"417","2011-12-25","Toyota",86,FALSE,FALSE
"418","2012-01-01","Toyota",87,FALSE,TRUE
"419","2012-01-08","Toyota",88,FALSE,TRUE
"420","2012-01-15","Toyota",88,FALSE,TRUE
"421","2012-01-22","Toyota",88,FALSE,TRUE
"422","2012-01-29","Toyota",90,FALSE,TRUE
"423","2012-02-05","Toyota",96,TRUE,TRUE
"424","2012-02-12","Toyota",86,FALSE,TRUE
"425","2012-02-19","Toyota",99,FALSE,TRUE
"426","2012-02-26","Toyota",98,FALSE,TRUE
"427","2012-03-04","Toyota",95,FALSE,TRUE
"428","2012-03-11","Toyota",95,FALSE,TRUE
"429","2012-03-18","Toyota",93,FALSE,TRUE
"430","2012-03-25","Toyota",87,FALSE,TRUE
"431","2012-04-01","Toyota",90,FALSE,TRUE
"432","2012-04-08","Toyota",89,FALSE,TRUE
"433","2012-04-15","Toyota",90,FALSE,TRUE
"434","2012-04-22","Toyota",89,FALSE,TRUE
"435","2012-04-29","Toyota",86,FALSE,TRUE
"436","2012-05-06","Toyota",89,FALSE,TRUE
"437","2012-05-13","Toyota",91,FALSE,TRUE
"438","2012-05-20","Toyota",96,FALSE,TRUE
"439","2012-05-27","Toyota",98,FALSE,TRUE
"440","2012-06-03","Toyota",91,FALSE,TRUE
"441","2012-06-10","Toyota",90,FALSE,TRUE
"442","2012-06-17","Toyota",96,FALSE,TRUE
"443","2012-06-24","Toyota",97,FALSE,TRUE
"444","2012-07-01","Toyota",91,FALSE,TRUE
"445","2012-07-08","Toyota",94,FALSE,TRUE
"446","2012-07-15","Toyota",97,FALSE,TRUE
"447","2012-07-22","Toyota",99,FALSE,TRUE
"448","2012-07-29","Toyota",96,FALSE,TRUE
"449","2012-08-05","Toyota",87,FALSE,TRUE
"450","2012-08-12","Toyota",100,FALSE,TRUE
"451","2012-08-19","Toyota",99,FALSE,TRUE
"452","2012-08-26","Toyota",95,FALSE,TRUE
"453","2012-09-02","Toyota",92,FALSE,TRUE
"454","2012-09-09","Toyota",88,FALSE,TRUE
"455","2012-09-16","Toyota",91,FALSE,TRUE
"456","2012-09-23","Toyota",89,FALSE,TRUE
"457","2012-09-30","Toyota",90,FALSE,TRUE
"458","2012-10-07","Toyota",94,FALSE,TRUE
"459","2012-10-14","Toyota",89,FALSE,TRUE
"460","2012-10-21","Toyota",79,FALSE,TRUE
"461","2012-10-28","Toyota",76,FALSE,TRUE
"462","2012-11-04","Toyota",79,FALSE,TRUE
"463","2012-11-11","Toyota",93,FALSE,TRUE
"464","2012-11-18","Toyota",87,FALSE,TRUE
"465","2012-11-25","Toyota",83,FALSE,TRUE
"466","2012-12-02","Toyota",82,FALSE,TRUE
"467","2012-12-09","Toyota",79,FALSE,TRUE
"468","2012-12-16","Toyota",88,FALSE,TRUE
"469","2012-12-23","Toyota",89,FALSE,TRUE
"470","2012-12-30","Toyota",92,FALSE,TRUE
"471","2013-01-06","Toyota",87,FALSE,FALSE
"472","2013-01-13","Toyota",87,FALSE,FALSE
"473","2013-01-20","Toyota",84,FALSE,FALSE
"474","2013-01-27","Toyota",86,FALSE,FALSE
"475","2013-02-03","Toyota",89,FALSE,FALSE
"476","2013-02-10","Toyota",84,FALSE,FALSE
"477","2013-02-17","Toyota",98,FALSE,FALSE
"478","2013-02-24","Toyota",88,FALSE,FALSE
"479","2013-03-03","Toyota",90,FALSE,FALSE
"480","2013-03-10","Toyota",89,FALSE,FALSE
"481","2013-03-17","Toyota",86,FALSE,FALSE
"482","2013-03-24","Toyota",96,FALSE,FALSE
"483","2013-03-31","Toyota",87,FALSE,FALSE
"484","2013-04-07","Toyota",89,FALSE,FALSE
"485","2013-04-14","Toyota",84,FALSE,FALSE
"486","2013-04-21","Toyota",89,FALSE,FALSE
"487","2013-04-28","Toyota",86,FALSE,FALSE
"488","2013-05-05","Toyota",84,FALSE,FALSE
"489","2013-05-12","Toyota",85,FALSE,FALSE
"490","2013-05-19","Toyota",92,FALSE,FALSE
"491","2013-05-26","Toyota",92,FALSE,FALSE
"492","2013-06-02","Toyota",95,FALSE,FALSE
"493","2013-06-09","Toyota",94,FALSE,FALSE
"494","2013-06-16","Toyota",92,FALSE,FALSE
"495","2013-06-23","Toyota",98,FALSE,FALSE
"496","2013-06-30","Toyota",95,FALSE,FALSE
"497","2013-07-07","Toyota",93,FALSE,FALSE
"498","2013-07-14","Toyota",100,FALSE,FALSE
"499","2013-07-21","Toyota",97,FALSE,FALSE
"500","2013-07-28","Toyota",98,FALSE,FALSE
"501","2013-08-04","Toyota",96,FALSE,FALSE
"502","2013-08-11","Toyota",88,FALSE,FALSE
"503","2013-08-18","Toyota",97,FALSE,FALSE
"504","2013-08-25","Toyota",95,FALSE,FALSE
"505","2013-09-01","Toyota",93,FALSE,FALSE
"506","2013-09-08","Toyota",95,FALSE,FALSE
"507","2013-09-15","Toyota",89,FALSE,FALSE
"508","2013-09-22","Toyota",86,FALSE,FALSE
"509","2013-09-29","Toyota",84,FALSE,FALSE
"510","2013-10-06","Toyota",85,FALSE,FALSE
"511","2013-10-13","Toyota",88,FALSE,FALSE
"512","2013-10-20","Toyota",86,FALSE,FALSE
"513","2013-10-27","Toyota",83,FALSE,FALSE
"514","2013-11-03","Toyota",80,FALSE,FALSE
"515","2013-11-10","Toyota",84,FALSE,FALSE
"516","2013-11-17","Toyota",86,FALSE,FALSE
"517","2013-11-24","Toyota",78,FALSE,FALSE
